2026-06-23_16-43-28,STER,foto_plat/2026-06-23_16-43-28_STER.jpg
2026-06-23_16-43-28,UNKNOWN,foto_plat/2026-06-23_16-43-28_UNKNOWN.jpg
2026-06-23_16-43-28,METE,foto_plat/2026-06-23_16-43-28_METE.jpg
2026-06-23_16-43-28,UNKNOWN,foto_plat/2026-06-23_16-43-28_UNKNOWN.jpg
2026-06-23_16-43-28,B10017779,foto_plat/2026-06-23_16-43-28_B10017779.jpg
2026-06-23_16-43-28,CETERA,foto_plat/2026-06-23_16-43-28_CETERA.jpg
2026-06-23_16-43-28,AFEAS,foto_plat/2026-06-23_16-43-28_AFEAS.jpg
2026-06-23_16-43-28,B1001274,foto_plat/2026-06-23_16-43-28_B1001274.jpg
2026-06-23_16-43-28,SREESN,foto_plat/2026-06-23_16-43-28_SREESN.jpg
2026-06-23_16-43-28,UNKNOWN,foto_plat/2026-06-23_16-43-28_UNKNOWN.jpg
2026-06-23_16-43-29,IB100127H,foto_plat/2026-06-23_16-43-29_IB100127H.jpg
2026-06-23_16-43-29,UNKNOWN,foto_plat/2026-06-23_16-43-29_UNKNOWN.jpg
2026-06-23_16-43-29,STITES,foto_plat/2026-06-23_16-43-29_STITES.jpg
2026-06-23_16-43-29,ATGA,foto_plat/2026-06-23_16-43-29_ATGA.jpg
2026-06-23_16-43-29,UNKNOWN,foto_plat/2026-06-23_16-43-29_UNKNOWN.jpg
2026-06-23_16-43-29,FO53,foto_plat/2026-06-23_16-43-29_FO53.jpg
2026-06-23_16-43-29,STUSANMANE,foto_plat/2026-06-23_16-43-29_STUSANMANE.jpg
2026-06-23_16-43-29,B012,foto_plat/2026-06-23_16-43-29_B012.jpg
2026-06-23_16-43-29,BEEE,foto_plat/2026-06-23_16-43-29_BEEE.jpg
2026-06-23_16-43-30,CEN,foto_plat/2026-06-23_16-43-30_CEN.jpg
2026-06-23_16-43-30,B1001777,foto_plat/2026-06-23_16-43-30_B1001777.jpg
2026-06-23_16-43-30,UNKNOWN,foto_plat/2026-06-23_16-43-30_UNKNOWN.jpg
